TeamID,Season,GameID,ELO
24,4,3885,1590.7873828874576
24,4,3904,1600.9021085766178
24,4,3918,1609.6508452346527
24,4,3925,1619.757659079352
24,4,3937,1624.8213195556777
24,4,3955,1627.9826968071893
24,4,3969,1634.305242073077
24,4,3971,1636.2792670539104
24,4,3991,1642.5865394660043
24,4,4003,1648.58452854364
24,4,4014,1636.6419993805753
24,4,4028,1642.89264525269
24,4,4038,1626.0949843893757
24,4,4047,1637.6403317273675
24,4,4063,1643.6505394613303
24,4,4075,1634.4574952490427
24,4,4095,1620.352496250561
24,4,4114,1624.4652977854148
24,4,4131,1633.0674918759205
24,4,4138,1636.9272447541323
24,4,4162,1644.615333399821
24,4,4169,1629.8611903990352
24,4,4180,1633.8268035229528
24,4,4198,1643.7599787674735
24,4,4217,1646.5806722689913
24,4,4224,1658.596723726496
24,4,4234,1666.2823293843232
24,4,4240,1673.5537252849945
24,4,4250,1680.4423058651348
24,4,4261,1689.1475173453055
24,4,4265,1697.363600590118
24,4,4271,1685.1259457334818
24,4,4275,1673.5670511732792
24,4,4279,1682.6631983279674
24,4,4283,1671.242922808814
24,4,4284,1680.4719172876516
24,4,4286,1689.9320879464312
24,4,4288,1698.8513989160842
24,4,4289,1687.2665100507047
24,4,4291,1676.337711926204
24,4,4293,1686.0354333913936
24,4,4295,1695.1769354903158
24,4,4298,1685.3705137215607
24,4,4299,1696.127170145772
24,4,4300,1686.2660637256454
24,4,4301,1676.9714437505324
24,4,4302,1668.2066976444626
24,5,4304,1633.1615682546244
24,5,4323,1636.617894055414
24,5,4330,1645.9994649151968
24,5,4356,1656.7650355350115
24,5,4371,1660.5170796805487
24,5,4379,1664.8457371739653
24,5,4391,1671.0829766467868
24,5,4408,1675.2981884092535
24,5,4419,1683.4749837253753
24,5,4449,1689.2395875342359
24,5,4459,1697.454624976673
24,5,4468,1684.7126529940758
24,5,4484,1687.8919055050912
24,5,4502,1692.409181981888
24,5,4504,1698.9320772130668
24,5,4513,1701.2708426085
24,5,4524,1703.2194105353506
24,5,4532,1707.0572742222298
24,5,4546,1715.1015015538521
24,5,4554,1718.8793899187688
24,5,4572,1700.8665318143483
24,5,4576,1705.2916470209534
24,5,4594,1707.1289696552099
24,5,4605,1711.9853301207847
24,5,4615,1696.6390642415129
24,5,4624,1699.8933653552388
24,5,4641,1702.9777072892575
24,5,4646,1707.369510570137
24,5,4659,1709.6593976992808
24,5,4677,1713.5594161017489
24,5,4679,1700.385707399908
24,5,4696,1688.481993775142
24,5,4712,1690.7749406773617
24,5,4719,1695.5616009474165
24,5,4728,1701.3435049472198
24,5,4738,1685.3019774143183
24,5,4753,1674.1099400093678
24,5,4768,1676.4968913871976
24,5,4777,1679.633092649247
24,5,4795,1684.2598451655545
24,5,4811,1691.971748321546
24,5,4823,1700.1000045721335
24,5,4851,1702.6780552191435
24,5,4859,1708.8839461476707
24,5,4882,1695.526353807882
24,5,4888,1701.6919908494528
24,5,4905,1703.9376897451723
24,5,4923,1686.2395523273242
24,5,4940,1691.900426250944
24,5,4957,1699.5489137473976
24,5,4972,1689.0047066403602
24,5,4986,1693.6090864723192
24,5,4999,1696.4262490127069
24,5,5003,1704.6741801022158
24,5,5022,1691.2811601058745
24,5,5032,1678.5872498090096
24,5,5047,1664.9352176296547
24,5,5054,1651.7020294185152
24,5,5068,1661.3054899764854
24,5,5117,1650.7585127731804
24,5,5120,1655.0334519652654
24,5,5134,1644.834420555298
24,5,5154,1654.1266047437523
24,5,5167,1637.5162389797445
24,5,5176,1623.7011400819272
24,5,5188,1627.8561258705474
24,5,5217,1630.8488144708858
24,5,5226,1637.0183725815994
24,5,5232,1642.8890818524726
24,5,5252,1653.074333873647
24,5,5254,1656.242361486555
24,5,5274,1659.3143510045406
24,5,5281,1662.9551047916705
24,5,5290,1667.2675419738478
24,5,5306,1670.814404325186
24,5,5320,1680.4479715545856
24,5,5330,1688.96882828111
24,5,5346,1698.7468549845178
24,5,5357,1702.3205267959959
24,5,5369,1710.66463299427
24,5,5387,1713.0658786245617
24,5,5400,1700.3555391485083
24,5,5415,1705.5971689233293
24,5,5425,1710.608757397811
24,5,5429,1695.4067770083518
24,5,5435,1680.8717461206704
24,5,5440,1687.0258809347854
24,5,5446,1695.4821675023115
24,5,5448,1703.4671849181668
24,5,5452,1691.0155620840967
24,5,5455,1699.2484883286993
24,5,5458,1707.0264386244833
24,5,5463,1696.6019272313115
24,5,5466,1706.777225712105
24,5,5467,1696.367035177029
24,5,5469,1686.55585064767
24,5,5471,1697.308042293079
24,5,5472,1687.4427033424372
24,6,5483,1646.0909856851224
24,6,5493,1634.4841147662853
24,6,5514,1622.4301475374907
24,6,5522,1610.8420666582417
24,6,5533,1618.1316246954837
24,6,5547,1625.4075874401435
24,6,5557,1629.445327864579
24,6,5575,1633.6323410224527
24,6,5593,1617.4473833434686
24,6,5602,1623.0314606963489
24,6,5615,1628.360484031135
24,6,5625,1616.5144876150655
24,6,5640,1625.891712059671
24,6,5651,1632.0326322359392
24,6,5671,1624.5226594085857
24,6,5683,1629.1340243084114
24,6,5690,1633.7113688439683
24,6,5699,1638.8905304094858
24,6,5707,1624.5825815871638
24,6,5723,1630.7155468534727
24,6,5736,1617.9260796130072
24,6,5759,1604.314206429995
24,6,5770,1609.2071552612604
24,6,5774,1613.001119771353
24,6,5804,1601.9925619080652
24,6,5818,1610.2024885377346
24,6,5839,1615.7339396730047
24,6,5853,1625.6102247029196
24,6,5855,1630.6117305646367
24,6,5867,1619.183311053807
24,6,5894,1625.2603489110973
24,6,5901,1628.45946419493
24,6,5926,1615.8503390262458
24,6,5939,1619.7897570091507
24,6,5950,1629.2346788337038
24,6,5961,1637.4819760267908
24,6,5969,1641.1273772878276
24,6,5986,1630.1077847027832
24,6,5995,1638.8720172329788
24,6,6013,1644.8612147445463
24,6,6022,1651.3787822890017
24,6,6041,1660.1014350621685
24,6,6067,1664.6651103440006
24,6,6079,1668.0707594358867
24,6,6092,1655.3580679842162
24,6,6105,1658.1304267864707
24,6,6111,1661.3602070680872
24,6,6125,1670.6372813201904
24,6,6136,1674.461526044415
24,6,6153,1659.3025479744956
24,6,6169,1667.7179138530364
24,6,6185,1673.5796837055689
24,6,6195,1659.6465876267455
24,6,6207,1669.078692017313
24,6,6230,1653.6362896399426
24,6,6237,1656.9181434416853
24,6,6250,1648.9138788802643
24,6,6258,1655.244006230873
24,6,6272,1658.2443829235156
24,6,6286,1662.1396682956458
24,6,6299,1669.320921213646
24,6,6315,1673.5678610145633
24,6,6320,1675.6593572063962
24,6,6334,1679.918238027288
24,6,6347,1665.0897132083064
24,6,6353,1667.1357530565815
24,6,6363,1673.052137994842
24,6,6382,1661.6783181207586
24,6,6400,1663.754707480522
24,6,6415,1667.320969851075
24,6,6430,1673.1298307621905
24,6,6435,1660.562134986917
24,6,6450,1649.4886247023608
24,6,6460,1658.6582944592878
24,6,6484,1667.3398445113205
24,6,6501,1675.533949067166
24,6,6509,1662.2690137226964
24,6,6521,1670.6700157172688
24,6,6531,1677.1567087857488
24,6,6544,1662.6172520626862
24,6,6555,1664.7295647618955
24,6,6573,1650.1418756235676
24,6,6585,1656.5225420816041
24,6,6593,1662.5883499407335
24,6,6606,1648.3631428348428
24,6,6613,1654.833116296872
24,6,6618,1664.639825574198
24,6,6621,1673.883438664473
24,6,6626,1662.6006064793082
24,6,6630,1671.9610332148545
24,6,6634,1680.787192732506
24,6,6638,1690.2618287320443
24,6,6641,1699.1946557961526
24,6,6644,1687.6223413203656
24,6,6646,1676.7056114626953
24,6,6648,1686.4148000397868
24,6,6650,1695.5670405137198
24,6,6652,1686.8816092299055
24,6,6653,1698.6838996887655
24,6,6654,1689.8217502766383
24,6,6655,1701.4598049214703
24,6,6656,1692.439656589149
24,6,6657,1683.9307042550295
24,7,6680,1641.2729161510715
24,7,6687,1650.0827549159242
24,7,6710,1659.342618156561
24,7,6714,1666.751747065462
24,7,6729,1674.424190200772
24,7,6751,1678.9717790494508
24,7,6771,1684.1863199521574
24,7,6779,1688.9033292844515
24,7,6786,1676.4270974790957
24,7,6801,1662.2889164727233
24,7,6818,1666.8215278567836
24,7,6825,1654.1558275833795
24,7,6831,1659.649857103777
24,7,6848,1650.186542674985
24,7,6858,1658.3295388134718
24,7,6863,1663.2423819711971
24,7,6876,1649.7381031084597
24,7,6890,1636.0636719598833
24,7,6905,1639.8592398250769
24,7,6922,1643.414434704724
24,7,6936,1631.428813860691
24,7,6951,1639.1343220925892
24,7,6959,1627.8547813681596
24,7,6980,1632.5065858371318
24,7,7010,1634.8004390831845
24,7,7018,1624.0956210267452
24,7,7026,1630.6494310154517
24,7,7042,1632.8324153316146
24,7,7051,1638.8758593304003
24,7,7070,1625.981320083474
24,7,7081,1629.2394123260294
24,7,7096,1633.6581436140827
24,7,7107,1620.2236306825168
24,7,7119,1630.7481445917285
24,7,7128,1634.863607454102
24,7,7135,1637.3704205150214
24,7,7153,1642.1190123820058
24,7,7163,1651.1839682565935
24,7,7176,1657.6982973787233
24,7,7206,1646.788343827855
24,7,7221,1629.037239048156
24,7,7237,1614.5608914032935
24,7,7254,1605.228275468492
24,7,7284,1612.9849933541745
24,7,7302,1600.3221499287245
24,7,7316,1607.252279854968
24,7,7332,1614.9076226656557
24,7,7338,1601.2354470268185
24,7,7351,1586.645113770841
24,7,7360,1595.0133985782068
24,7,7375,1583.803525781521
24,7,7387,1596.364746085055
24,7,7401,1582.1276202057113
24,7,7409,1570.0534236601816
24,7,7423,1577.3174610073713
24,7,7447,1579.2563268917468
24,7,7449,1570.0587291203208
24,7,7463,1560.4321238005791
24,7,7476,1570.798831838406
24,7,7488,1563.4533818227148
24,7,7508,1575.4839478895185
24,7,7521,1565.6566871067748
24,7,7528,1577.948131037459
24,7,7545,1582.4143844640553
24,7,7555,1589.7351893829607
24,7,7564,1597.0552869231587
24,7,7575,1585.5783980776762
24,7,7589,1572.7492333563619
24,7,7597,1576.8672794387683
24,7,7609,1560.8549168832974
24,7,7629,1570.3875898432982
24,7,7634,1572.7835884292876
24,7,7646,1579.4106236423352
24,7,7661,1582.9230303291831
24,7,7670,1590.8328462840195
24,7,7689,1578.964494981734
24,7,7691,1582.3444845295858
24,7,7711,1591.3956618391958
24,7,7723,1596.9683642144769
24,7,7735,1589.0115981845986
24,7,7740,1593.025825090395
24,7,7764,1580.2480985103782
24,7,7767,1569.2821776903472
24,7,7774,1578.9446133681645
24,7,7788,1568.0530796270039
24,7,7795,1557.7862029576565
24,8,7853,1532.3853276625955
24,8,7862,1524.1621488075211
24,8,7877,1533.0730053951436
24,8,7894,1542.3250284330636
24,8,7912,1551.1759000160234
24,8,7922,1541.1512478171742
24,8,7932,1554.2468112215302
24,8,7940,1546.0508668274108
24,8,7959,1549.7672541319005
24,8,7966,1557.542306114812
24,8,7982,1544.750929446657
24,8,8002,1550.5367713891899
24,8,8011,1558.6567898344101
24,8,8016,1546.9021444623643
24,8,8031,1536.5636914268982
24,8,8036,1542.6406098697223
24,8,8053,1532.4283977843195
24,8,8057,1538.0207252150062
24,8,8071,1545.6399067772072
24,8,8089,1534.9291778968911
24,8,8098,1538.1050732475746
24,8,8103,1528.8519186216438
24,8,8128,1534.6024016470299
24,8,8134,1539.8572230696452
24,8,8149,1548.557921205325
24,8,8163,1557.30347546462
24,8,8175,1545.5340675031991
24,8,8193,1553.2446951750262
24,8,8210,1544.3845786167922
24,8,8218,1538.011513009049
24,8,8234,1548.4576193946518
24,8,8237,1540.088070001403
24,8,8257,1532.470798726986
24,8,8265,1546.9822464640363
24,8,8291,1555.7212748792654
24,8,8303,1565.8502175066683
24,8,8314,1572.4073475198284
24,8,8333,1578.2549205090718
24,8,8346,1569.7894795786322
24,8,8363,1578.1443167617633
24,8,8383,1583.1155119934951
24,8,8396,1575.089925722135
24,8,8405,1559.337239103334
24,8,8421,1570.9526659584837
24,8,8432,1561.2469238617587
24,8,8457,1565.775513976063
24,8,8462,1557.7830734533989
24,8,8482,1560.5176703955594
24,8,8489,1551.8133502054006
24,8,8502,1558.3640793821075
24,8,8520,1565.233807360607
24,8,8534,1570.8807924110602
24,8,8536,1576.268073226486
24,8,8564,1588.3962836360904
24,8,8568,1596.189502079098
24,8,8576,1584.9980040182431
24,8,8584,1588.8227568828634
24,8,8595,1599.8289477751027
24,8,8616,1608.8280817815237
24,8,8629,1619.7859059375933
24,8,8634,1607.7522672947919
24,8,8658,1598.706923406088
24,8,8673,1589.2982157273887
24,8,8675,1580.617578283905
24,8,8694,1584.5027016891963
24,8,8706,1570.2646103091106
24,8,8717,1575.8603356717997
24,8,8736,1581.10905386107
24,8,8755,1573.0523029686271
24,8,8759,1565.4947776523027
24,8,8776,1549.3719170438674
24,8,8780,1553.308460695377
24,8,8800,1562.9366657297237
24,8,8812,1574.8999850935138
24,8,8834,1582.815046968039
24,8,8852,1564.8988647262358
24,8,8870,1555.103474634762
24,8,8877,1562.9474902743505
24,8,8895,1555.4673091887955
24,8,8916,1546.2187215877732
24,8,8927,1549.8727871078404
24,8,8941,1543.856988483181
24,8,8955,1535.9677726570944
24,8,8961,1528.5080504980401
24,8,8969,1541.4454580876027
24,8,8976,1533.6884801880153
24,9,9028,1532.0065302616845
24,9,9042,1538.4044359828952
24,9,9069,1545.9739555611711
24,9,9098,1537.827927782451
24,9,9110,1527.9206059113978
24,9,9120,1520.5700328555436
24,9,9133,1527.2693304603738
24,9,9144,1541.6189838846456
24,9,9146,1532.2410954069112
24,9,9163,1517.5151184021163
24,9,9176,1530.2257511975536
24,9,9190,1522.1596021499263
24,9,9208,1512.9720042907275
24,9,9221,1518.8686546561792
24,9,9244,1529.1087943909802
24,9,9264,1537.9052608401764
24,9,9270,1529.0498552937975
24,9,9279,1533.9783664823792
24,9,9288,1526.5775203335436
24,9,9313,1538.4437795414574
24,9,9325,1530.5451769814467
24,9,9348,1537.4286650038819
24,9,9356,1522.9184573908417
24,9,9363,1511.5163849465364
24,9,9375,1521.9906698832863
24,9,9391,1511.8623696610696
24,9,9396,1521.6729556067678
24,9,9403,1512.3417876871963
24,9,9419,1520.2945613448119
24,9,9430,1525.3999989562917
24,9,9438,1536.4216353688757
24,9,9450,1543.5591450788465
24,9,9481,1536.7955478598883
24,9,9495,1525.5211086690745
24,9,9507,1519.4795763673503
24,9,9511,1524.3418641316457
24,9,9531,1534.1117500799862
24,9,9546,1526.509578671604
24,9,9559,1531.6289454078192
24,9,9563,1543.2595395263868
24,9,9579,1529.9680503319103
24,9,9593,1522.4663534541482
24,9,9611,1527.199433785604
24,9,9629,1540.0420239973373
24,9,9641,1549.7297365289967
24,9,9658,1535.3257663474426
24,9,9666,1529.8237272043793
24,9,9679,1543.6190153752755
24,9,9700,1534.2311815490152
24,9,9709,1538.8735568133009
24,9,9716,1545.1199336634422
24,9,9734,1558.1056084884908
24,9,9753,1562.099363280555
24,9,9769,1552.7453445065519
24,9,9786,1545.6361249635463
24,9,9798,1534.6175032971455
24,9,9801,1540.4201592528816
24,9,9817,1547.9513403363173
24,9,9823,1541.0181471284122
24,9,9837,1546.0861457863984
24,9,9854,1553.0013847773585
24,9,9871,1559.346224027254
24,9,9882,1547.3774168637262
24,9,9904,1551.936676463974
24,9,9911,1541.6567300281365
24,9,9926,1534.4776662193824
24,9,9941,1522.8824477245341
24,9,9951,1512.381834199632
24,9,9963,1519.8429867309128
24,9,9975,1504.5805394415656
24,9,9985,1497.388677168827
24,9,9998,1503.4499747444202
24,9,10017,1514.6865345773138
24,9,10029,1507.5621154042515
24,9,10039,1523.3539394588145
24,9,10053,1513.6082635604537
24,9,10066,1502.3384335578387
24,9,10082,1516.8158873312434
24,9,10087,1503.3508815760083
24,9,10100,1515.0202772816363
24,9,10116,1526.0302460038342
24,9,10123,1532.2858518259172
24,9,10136,1525.8841853191643
24,9,10146,1519.7989742305356
24,9,10152,1514.0062412204386
24,10,10205,1500.20242399134
24,10,10231,1513.5608602534228
24,10,10236,1500.5463213143348
24,10,10251,1487.0640540771606
24,10,10261,1493.808120727398
24,10,10278,1486.7268424261601
24,10,10289,1500.4308472745345
24,10,10303,1490.2717861471094
24,10,10329,1482.5129822981867
24,10,10336,1490.6191879853766
24,10,10338,1502.6973385316667
24,10,10361,1510.2929430032123
24,10,10379,1503.4172000445928
24,10,10396,1510.774313795373
24,10,10402,1498.2703166613128
24,10,10427,1511.3819027278873
24,10,10445,1519.713055184938
24,10,10461,1512.1186051089073
24,10,10474,1526.1410184618578
24,10,10496,1535.670276761024
24,10,10507,1521.0679844024232
24,10,10517,1508.2455433814916
24,10,10530,1501.82305834852
24,10,10542,1495.8713169910284
24,10,10558,1487.2508447127357
24,10,10581,1480.7199129284106
24,10,10584,1490.2159239557793
24,10,10597,1480.4686846032
24,10,10606,1471.4985216405585
24,10,10617,1485.1434123058052
24,10,10625,1493.7225218287417
24,10,10642,1481.859850823464
24,10,10653,1488.1761599742056
24,10,10669,1497.520916105378
24,10,10698,1507.5964625167264
24,10,10716,1517.0924427399025
24,10,10727,1507.2281526058769
24,10,10731,1516.622666625414
24,10,10755,1527.3630358297946
24,10,10765,1519.893865202005
24,10,10783,1513.1415155351986
24,10,10795,1520.4158627900972
24,10,10806,1514.134386766326
24,10,10817,1507.395836493697
24,10,10830,1495.740913513983
24,10,10838,1500.4258133625158
24,10,10851,1507.1623921373757
24,10,10868,1513.2924603369563
24,10,10889,1501.5060130815186
24,10,10903,1492.2687676909627
24,10,10916,1478.4700888047541
24,10,10925,1470.1799314154684
24,10,10936,1464.7725363666132
24,10,10955,1474.4781831711623
24,10,10976,1465.0026026360706
24,10,10987,1458.6830587782274
24,10,10998,1451.3214544149143
24,10,11012,1461.8585581235423
24,10,11018,1456.8464974032004
24,10,11046,1451.4040350614175
24,10,11070,1459.841180564977
24,10,11083,1473.7037647398172
24,10,11093,1487.8240362102729
24,10,11114,1495.3497798090566
24,10,11127,1501.9809135641292
24,10,11144,1509.1372545271445
24,10,11165,1496.2568299870359
24,10,11187,1500.6827135453846
24,10,11209,1509.718145754908
24,10,11223,1520.600741644976
24,10,11234,1526.2053255198596
24,10,11242,1529.6816580611276
24,10,11265,1537.2911869920938
